InventoryID,PartID,PlantID,CurrentStock,SafetyStock,ReorderLevel,LastUpdated
INV004074,PRT0688,PLT002,1629,1249,751,2026-04-15
INV004075,PRT0945,PLT003,3600,1343,967,2026-06-16
INV004076,PRT0448,PLT002,3224,1816,1327,2026-05-18
INV004077,PRT0538,PLT002,131,261,184,2026-06-07
INV004078,PRT0487,PLT001,6993,1801,1155,2026-04-28
INV004079,PRT0413,PLT004,272,165,101,2026-04-18
INV004080,PRT0642,PLT005,1353,971,611,2026-04-24
INV004081,PRT0052,PLT004,119,151,124,2026-04-02
INV004082,PRT0128,PLT003,3828,1305,973,2026-05-30
INV004083,PRT0269,PLT005,670,176,106,2026-04-13
INV004084,PRT0070,PLT006,2261,583,444,2026-03-29
INV004085,PRT0588,PLT001,2208,1252,1035,2026-04-05
INV004086,PRT0068,PLT003,2898,745,502,2026-05-31
INV004087,PRT0626,PLT005,2093,1706,1111,2026-06-09
INV004088,PRT0663,PLT005,2438,1127,689,2026-06-13
INV004089,PRT0803,PLT005,3235,1782,1334,2026-06-17
INV004090,PRT0664,PLT001,1832,1183,1061,2026-06-02
INV004091,PRT0702,PLT001,899,506,373,2026-04-21
INV004092,PRT0570,PLT006,4939,1766,1279,2026-05-21
INV004093,PRT0979,PLT001,1564,699,440,2026-05-11
INV004094,PRT0976,PLT001,587,404,268,2026-04-30
INV004095,PRT0255,PLT002,2180,1093,813,2026-05-31
INV004096,PRT0448,PLT002,2640,1801,1174,2026-06-20
INV004097,PRT0686,PLT005,2111,531,435,2026-04-10
INV004098,PRT0934,PLT001,4656,1318,905,2026-05-30
INV004099,PRT0069,PLT006,120,1350,990,2026-06-09
INV004100,PRT0905,PLT004,1352,1784,1558,2026-06-04
INV004101,PRT0143,PLT001,5409,1836,1645,2026-05-15
INV004102,PRT0472,PLT005,2111,538,398,2026-04-11
INV004103,PRT0421,PLT001,729,1829,1191,2026-06-02
INV004104,PRT0676,PLT001,5450,1822,1179,2026-06-16
INV004105,PRT0266,PLT001,5142,1391,1169,2026-05-24
INV004106,PRT0967,PLT001,4470,1840,1617,2026-04-28
INV004107,PRT0610,PLT005,2101,581,412,2026-06-10
INV004108,PRT0460,PLT002,4789,1912,1716,2026-06-15
INV004109,PRT0986,PLT001,3640,1937,1227,2026-04-14
INV004110,PRT0641,PLT005,4125,1596,1358,2026-04-01
INV004111,PRT0032,PLT001,2081,693,608,2026-05-06
INV004112,PRT0312,PLT005,2130,1219,1070,2026-05-16
INV004113,PRT0463,PLT003,246,383,248,2026-05-05
INV004114,PRT0585,PLT004,1909,1168,880,2026-06-23
INV004115,PRT0553,PLT002,94,1138,810,2026-05-16
INV004116,PRT0554,PLT001,265,226,190,2026-04-04
INV004117,PRT0683,PLT001,1938,957,710,2026-05-25
INV004118,PRT0194,PLT004,6898,1797,1532,2026-04-03
INV004119,PRT0413,PLT001,4879,1253,783,2026-06-11
INV004120,PRT0957,PLT002,688,1665,1322,2026-04-04
INV004121,PRT0811,PLT002,2215,1146,993,2026-06-13
INV004122,PRT0926,PLT005,4584,1328,1063,2026-04-26
INV004123,PRT0402,PLT005,1540,408,301,2026-06-14
INV004124,PRT0681,PLT006,3908,1472,1293,2026-04-07
INV004125,PRT0364,PLT002,602,202,137,2026-06-10
INV004126,PRT0810,PLT005,724,1561,991,2026-05-22
INV004127,PRT0046,PLT004,1749,967,612,2026-05-10
INV004128,PRT0182,PLT004,2032,1942,1486,2026-05-20
INV004129,PRT0572,PLT002,2265,681,546,2026-04-30
INV004130,PRT0110,PLT004,1450,782,638,2026-05-19
INV004131,PRT0187,PLT003,3261,1289,1081,2026-03-29
INV004132,PRT0949,PLT004,4954,1410,865,2026-04-23
INV004133,PRT0386,PLT004,4995,1537,1217,2026-05-03
INV004134,PRT0959,PLT005,2169,1219,822,2026-04-12
INV004135,PRT0524,PLT003,1855,979,594,2026-04-16
INV004136,PRT0157,PLT005,23,410,253,2026-06-19
INV004137,PRT0164,PLT003,583,792,499,2026-04-20
INV004138,PRT0282,PLT005,3331,1287,1065,2026-06-10
INV004139,PRT0991,PLT005,4116,1219,777,2026-04-12
INV004140,PRT0548,PLT004,2178,1716,1430,2026-03-28
INV004141,PRT0629,PLT001,1867,1190,962,2026-05-06
INV004142,PRT0405,PLT004,2117,1902,1389,2026-04-14
INV004143,PRT0540,PLT004,1541,409,366,2026-06-04
INV004144,PRT0023,PLT005,3480,1332,1029,2026-04-18
INV004145,PRT0076,PLT002,2456,1806,1117,2026-06-01
INV004146,PRT0743,PLT002,6198,1799,1140,2026-05-13
INV004147,PRT0656,PLT002,2456,832,664,2026-04-08
INV004148,PRT0418,PLT001,5855,1780,1534,2026-06-20
INV004149,PRT0916,PLT001,1669,576,382,2026-05-28
INV004150,PRT0045,PLT003,1018,799,524,2026-04-16
INV004151,PRT0411,PLT003,386,757,580,2026-05-06
INV004152,PRT0932,PLT002,179,1696,1439,2026-05-01
INV004153,PRT0769,PLT003,1140,837,729,2026-04-08
INV004154,PRT0632,PLT001,1020,1114,716,2026-03-30
INV004155,PRT0894,PLT002,129,978,680,2026-04-24
INV004156,PRT0807,PLT005,231,1527,1048,2026-04-02
INV004157,PRT0482,PLT006,258,952,686,2026-05-10
INV004158,PRT0791,PLT005,535,1091,948,2026-04-20
INV004159,PRT0552,PLT005,1217,359,290,2026-05-20
INV004160,PRT0560,PLT005,342,1642,1254,2026-06-15
INV004161,PRT0411,PLT004,7096,1958,1603,2026-05-27
INV004162,PRT0279,PLT001,793,1806,1382,2026-04-11
INV004163,PRT0869,PLT001,2117,1006,685,2026-05-17
INV004164,PRT0638,PLT002,2674,1712,1143,2026-05-14
INV004165,PRT0970,PLT003,3084,1982,1423,2026-04-10
INV004166,PRT0633,PLT002,4410,1218,885,2026-05-07
INV004167,PRT0714,PLT005,3242,1531,1366,2026-04-03
INV004168,PRT0391,PLT005,4151,1225,896,2026-03-28
INV004169,PRT0336,PLT003,369,739,596,2026-05-11
INV004170,PRT0823,PLT006,2568,1304,884,2026-05-15
INV004171,PRT0139,PLT006,628,200,126,2026-05-03
INV004172,PRT0866,PLT006,479,1326,1065,2026-05-07
INV004173,PRT0253,PLT006,2959,1699,1262,2026-05-02
INV004174,PRT0360,PLT001,182,881,763,2026-04-12
INV004175,PRT0700,PLT006,432,244,181,2026-05-09
INV004176,PRT0551,PLT005,610,226,150,2026-05-09
INV004177,PRT0322,PLT002,3450,1753,1259,2026-05-17
INV004178,PRT0129,PLT001,2652,941,840,2026-05-29
INV004179,PRT0382,PLT005,2684,1154,892,2026-04-17
INV004180,PRT0051,PLT001,7,214,152,2026-05-05
INV004181,PRT0309,PLT002,4689,1316,1048,2026-04-04
INV004182,PRT0257,PLT002,2377,711,539,2026-05-26
INV004183,PRT0385,PLT006,385,196,134,2026-04-06
INV004184,PRT0759,PLT005,7397,1871,1276,2026-04-17
INV004185,PRT0421,PLT001,4075,1356,990,2026-04-19
INV004186,PRT0166,PLT001,1073,769,643,2026-06-11
INV004187,PRT0323,PLT004,2545,1779,1489,2026-05-30
INV004188,PRT0454,PLT003,6195,1871,1327,2026-06-16
INV004189,PRT0462,PLT003,4679,1200,1041,2026-04-03
INV004190,PRT0197,PLT005,1808,1672,1163,2026-04-21
INV004191,PRT0134,PLT002,3482,1749,1368,2026-06-04
INV004192,PRT0819,PLT004,2114,1855,1548,2026-06-18
INV004193,PRT0875,PLT006,1071,1893,1352,2026-05-24
INV004194,PRT0718,PLT003,689,477,396,2026-05-20
INV004195,PRT0343,PLT005,647,210,132,2026-05-25
INV004196,PRT0010,PLT006,439,1345,947,2026-04-07
INV004197,PRT0122,PLT002,1529,1482,1078,2026-05-12
INV004198,PRT0818,PLT004,1560,411,282,2026-06-11
INV004199,PRT0711,PLT006,1959,976,867,2026-04-28
INV004200,PRT0783,PLT003,1100,1070,741,2026-05-27
INV004201,PRT0107,PLT001,227,1355,840,2026-04-12
INV004202,PRT0095,PLT003,204,462,316,2026-04-28
INV004203,PRT0835,PLT003,4123,1965,1752,2026-06-03
INV004204,PRT0062,PLT001,3180,1192,1000,2026-04-14
INV004205,PRT0016,PLT001,4397,1657,1443,2026-05-19
INV004206,PRT0493,PLT006,3244,1071,831,2026-05-16
INV004207,PRT0201,PLT001,1047,1112,998,2026-05-17
INV004208,PRT0965,PLT003,1807,454,351,2026-04-22
INV004209,PRT0014,PLT003,3675,1009,887,2026-04-01
INV004210,PRT0419,PLT003,2942,1013,648,2026-06-21
INV004211,PRT0436,PLT001,6651,1846,1198,2026-05-07
INV004212,PRT0055,PLT002,337,401,328,2026-04-08
INV004213,PRT0351,PLT002,3921,1182,798,2026-05-21
INV004214,PRT0748,PLT004,2411,980,689,2026-05-09
INV004215,PRT0473,PLT005,393,1874,1547,2026-06-24
INV004216,PRT0173,PLT003,2603,817,728,2026-05-18
INV004217,PRT0318,PLT002,716,642,567,2026-05-29
INV004218,PRT0516,PLT003,476,352,282,2026-05-23
INV004219,PRT0771,PLT003,6528,1899,1283,2026-06-06
INV004220,PRT0261,PLT003,439,196,119,2026-04-25
INV004221,PRT0479,PLT003,5342,1436,1019,2026-05-12
INV004222,PRT0866,PLT001,1612,1615,1039,2026-04-16
INV004223,PRT0158,PLT006,396,328,210,2026-06-08
INV004224,PRT0630,PLT006,2200,1016,696,2026-06-15
INV004225,PRT0963,PLT005,5588,1597,1426,2026-03-30
INV004226,PRT0462,PLT004,695,1602,1353,2026-06-15
INV004227,PRT0212,PLT002,6259,1945,1618,2026-05-07
INV004228,PRT0695,PLT006,5255,1460,1004,2026-04-17
INV004229,PRT0197,PLT005,62,440,328,2026-04-22
INV004230,PRT0840,PLT001,1390,1203,858,2026-04-11
INV004231,PRT0013,PLT006,5850,1938,1438,2026-06-21
INV004232,PRT0622,PLT004,551,1211,748,2026-06-13
INV004233,PRT0337,PLT006,1044,605,513,2026-04-20
INV004234,PRT0624,PLT002,3167,1401,922,2026-06-21
INV004235,PRT0850,PLT002,2060,765,624,2026-04-02
INV004236,PRT0339,PLT002,939,646,508,2026-06-02
INV004237,PRT0879,PLT006,292,1904,1316,2026-05-29
INV004238,PRT0528,PLT001,850,1713,1353,2026-04-13
INV004239,PRT0486,PLT005,3608,1564,1347,2026-04-22
INV004240,PRT0863,PLT004,274,686,517,2026-04-30
INV004241,PRT0261,PLT003,1142,807,723,2026-04-21
INV004242,PRT0268,PLT003,2944,1977,1583,2026-05-25
INV004243,PRT0216,PLT005,2177,975,600,2026-04-12
INV004244,PRT0487,PLT005,540,1900,1346,2026-06-20
INV004245,PRT0110,PLT001,4525,1368,910,2026-05-21
INV004246,PRT0329,PLT002,5484,1414,1139,2026-04-09
INV004247,PRT0550,PLT004,1204,1418,1104,2026-04-17
INV004248,PRT0896,PLT005,2092,1128,850,2026-06-22
INV004249,PRT0582,PLT005,5096,1605,1148,2026-06-04
INV004250,PRT0527,PLT002,2161,971,870,2026-04-06
INV004251,PRT0614,PLT001,5657,1912,1655,2026-06-12
INV004252,PRT0493,PLT005,1288,726,651,2026-06-05
INV004253,PRT0108,PLT003,3926,1539,984,2026-05-19
INV004254,PRT0260,PLT004,1126,1819,1336,2026-06-15
INV004255,PRT0883,PLT006,366,576,351,2026-05-16
INV004256,PRT0728,PLT003,3123,1325,1009,2026-04-11
INV004257,PRT0852,PLT005,417,458,311,2026-06-23
INV004258,PRT0167,PLT005,3682,1428,953,2026-06-22
INV004259,PRT0155,PLT001,422,582,390,2026-04-08
INV004260,PRT0031,PLT004,4095,1423,1135,2026-04-17
INV004261,PRT0903,PLT005,7730,1984,1676,2026-05-03
INV004262,PRT0888,PLT005,2117,530,474,2026-06-09
INV004263,PRT0571,PLT002,4735,1992,1224,2026-04-25
INV004264,PRT0836,PLT001,91,443,285,2026-04-23
INV004265,PRT0911,PLT001,179,130,85,2026-05-23
INV004266,PRT0473,PLT004,395,133,82,2026-04-24
INV004267,PRT0521,PLT006,122,877,556,2026-04-30
INV004268,PRT0942,PLT006,4572,1322,1059,2026-06-08
INV004269,PRT0012,PLT005,996,1084,882,2026-05-16
INV004270,PRT0382,PLT004,387,271,229,2026-05-02
INV004271,PRT0940,PLT006,505,1731,1086,2026-04-29
INV004272,PRT0951,PLT003,1185,581,505,2026-04-27
INV004273,PRT0604,PLT005,696,1430,962,2026-05-09
INV004274,PRT0283,PLT004,3953,1646,1010,2026-04-20
INV004275,PRT0657,PLT002,4508,1703,1405,2026-05-07
INV004276,PRT0888,PLT005,836,499,346,2026-04-04
INV004277,PRT0036,PLT001,400,747,634,2026-05-12
INV004278,PRT0469,PLT004,34,506,414,2026-04-30
INV004279,PRT0837,PLT003,3031,1975,1293,2026-05-09
INV004280,PRT0389,PLT004,2409,774,685,2026-03-28
INV004281,PRT0925,PLT006,160,1808,1125,2026-04-03
INV004282,PRT0400,PLT004,684,194,141,2026-05-29
INV004283,PRT0927,PLT006,53,650,407,2026-05-19
INV004284,PRT0889,PLT001,1225,904,790,2026-05-19
INV004285,PRT0289,PLT001,1841,1551,972,2026-05-14
INV004286,PRT0103,PLT004,2653,1754,1287,2026-06-02
INV004287,PRT0276,PLT005,4845,1357,1147,2026-05-06
INV004288,PRT0377,PLT005,123,1061,649,2026-06-16
INV004289,PRT0562,PLT002,3438,1656,1090,2026-06-04
INV004290,PRT0548,PLT006,1547,702,537,2026-04-28
INV004291,PRT0164,PLT004,3319,1262,970,2026-04-23
INV004292,PRT0541,PLT002,126,1342,990,2026-04-26
INV004293,PRT0533,PLT006,4550,1205,879,2026-05-16
INV004294,PRT0699,PLT006,4334,1258,799,2026-04-04
INV004295,PRT0075,PLT003,5032,1412,1052,2026-04-05
INV004296,PRT0440,PLT002,605,162,115,2026-04-14
INV004297,PRT0584,PLT004,317,843,620,2026-05-18
INV004298,PRT0609,PLT002,5678,1936,1380,2026-04-15
INV004299,PRT0136,PLT004,178,359,217,2026-05-03
INV004300,PRT0466,PLT006,2936,1904,1543,2026-05-23
INV004301,PRT0390,PLT001,1530,1169,903,2026-05-07
INV004302,PRT0876,PLT001,2266,719,642,2026-04-05
INV004303,PRT0378,PLT002,4682,1658,1464,2026-05-20
INV004304,PRT0344,PLT005,369,249,207,2026-06-03
INV004305,PRT0472,PLT004,482,743,662,2026-04-27
INV004306,PRT0688,PLT006,739,1035,711,2026-04-21
INV004307,PRT0617,PLT002,788,382,285,2026-04-21
INV004308,PRT0690,PLT006,4438,1705,1061,2026-04-01
INV004309,PRT0624,PLT006,752,1229,790,2026-04-02
INV004310,PRT0447,PLT003,1128,1312,945,2026-03-31
INV004311,PRT0966,PLT004,1235,462,299,2026-05-22
INV004312,PRT0461,PLT001,304,784,590,2026-06-12
INV004313,PRT0739,PLT006,2165,1761,1430,2026-04-28
INV004314,PRT0108,PLT005,540,850,577,2026-04-16
INV004315,PRT0498,PLT001,1527,809,650,2026-06-18
INV004316,PRT0130,PLT001,2071,753,550,2026-06-21
INV004317,PRT0865,PLT003,1034,1830,1415,2026-06-12
INV004318,PRT0961,PLT006,147,1117,948,2026-06-02
INV004319,PRT0225,PLT006,408,201,124,2026-06-04
INV004320,PRT0974,PLT001,2253,1940,1363,2026-06-12
INV004321,PRT0286,PLT004,1114,1040,677,2026-05-30
INV004322,PRT0626,PLT003,1146,463,347,2026-04-24
INV004323,PRT0287,PLT001,6451,1917,1564,2026-06-13
INV004324,PRT0668,PLT005,532,219,137,2026-04-23
INV004325,PRT0735,PLT004,536,474,307,2026-05-07
INV004326,PRT0075,PLT004,1719,592,371,2026-04-24
INV004327,PRT0007,PLT004,3056,1210,1061,2026-03-31
INV004328,PRT0966,PLT005,359,234,144,2026-05-29
INV004329,PRT0094,PLT001,483,1413,1143,2026-05-21
INV004330,PRT0626,PLT002,8,1276,907,2026-05-27
INV004331,PRT0112,PLT006,6613,1828,1351,2026-04-28
INV004332,PRT0083,PLT006,875,276,191,2026-05-23
INV004333,PRT0233,PLT004,2971,1902,1166,2026-04-01
INV004334,PRT0205,PLT001,139,209,176,2026-05-07
INV004335,PRT0608,PLT003,440,167,123,2026-04-17
INV004336,PRT0263,PLT006,3963,1493,902,2026-04-15
INV004337,PRT0899,PLT005,709,1799,1612,2026-06-02
INV004338,PRT0729,PLT003,4602,1275,1065,2026-03-30
INV004339,PRT0145,PLT005,5290,1531,1053,2026-06-11
INV004340,PRT0587,PLT002,4549,1168,864,2026-05-04
INV004341,PRT0135,PLT005,2823,1871,1603,2026-06-22
INV004342,PRT0785,PLT001,1934,626,428,2026-05-11
INV004343,PRT0983,PLT005,360,946,804,2026-05-02
INV004344,PRT0486,PLT002,1157,1724,1407,2026-06-14
INV004345,PRT0085,PLT002,4410,1748,1211,2026-04-21
INV004346,PRT0073,PLT001,6336,1946,1617,2026-05-13
INV004347,PRT0361,PLT005,629,628,439,2026-04-19
INV004348,PRT0702,PLT002,1816,1459,1142,2026-06-18
INV004349,PRT0219,PLT006,303,240,177,2026-05-08
INV004350,PRT0783,PLT002,2146,837,612,2026-06-10
INV004351,PRT0431,PLT005,620,790,680,2026-04-03
INV004352,PRT0559,PLT004,279,223,160,2026-05-15
INV004353,PRT0199,PLT005,458,179,147,2026-04-30
INV004354,PRT0913,PLT003,2059,1222,813,2026-04-06
INV004355,PRT0311,PLT002,4482,1209,907,2026-04-01
INV004356,PRT0944,PLT006,1567,751,630,2026-04-15
INV004357,PRT0554,PLT001,1129,1840,1268,2026-06-22
INV004358,PRT0836,PLT004,1824,777,544,2026-05-04
INV004359,PRT0403,PLT003,410,1998,1364,2026-06-05
INV004360,PRT0082,PLT003,1443,1019,800,2026-04-09
INV004361,PRT0188,PLT006,2312,913,591,2026-05-04
INV004362,PRT0554,PLT003,278,1788,1078,2026-03-28
INV004363,PRT0044,PLT004,877,1947,1615,2026-05-29
INV004364,PRT0683,PLT005,225,1388,1124,2026-05-11
INV004365,PRT0974,PLT001,204,308,266,2026-05-01
INV004366,PRT0964,PLT004,1039,305,225,2026-05-22
INV004367,PRT0146,PLT003,39,294,229,2026-05-31
INV004368,PRT0699,PLT004,3646,1749,1204,2026-04-15
INV004369,PRT0173,PLT006,181,210,169,2026-03-31
INV004370,PRT0942,PLT002,379,148,106,2026-04-16
INV004371,PRT0716,PLT001,1097,745,629,2026-04-12
INV004372,PRT0915,PLT001,5,1497,977,2026-06-04
INV004373,PRT0923,PLT003,3585,1465,938,2026-06-07
INV004374,PRT0366,PLT001,4635,1707,1430,2026-04-08
INV004375,PRT0778,PLT006,213,121,78,2026-04-19
INV004376,PRT0114,PLT003,2617,1982,1219,2026-05-18
INV004377,PRT0929,PLT003,749,539,462,2026-04-17
INV004378,PRT0603,PLT003,5622,1734,1380,2026-06-16
INV004379,PRT0348,PLT001,2529,1001,790,2026-05-17
INV004380,PRT0855,PLT004,3915,997,682,2026-06-03
INV004381,PRT0865,PLT002,391,304,252,2026-04-05
INV004382,PRT0954,PLT003,405,1049,816,2026-05-16
INV004383,PRT0375,PLT006,5521,1550,1275,2026-04-23
INV004384,PRT0050,PLT001,67,157,137,2026-05-17
INV004385,PRT0637,PLT002,2775,904,620,2026-04-07
INV004386,PRT0209,PLT006,49,722,600,2026-06-24
INV004387,PRT0285,PLT003,24,1937,1498,2026-04-21
INV004388,PRT0439,PLT001,439,358,315,2026-05-12
INV004389,PRT0066,PLT001,2328,1137,890,2026-04-29
INV004390,PRT0979,PLT002,768,1211,835,2026-05-30
INV004391,PRT0632,PLT002,5041,1439,1008,2026-05-13
INV004392,PRT0932,PLT003,1995,1217,861,2026-05-16
INV004393,PRT0047,PLT003,1200,1504,1158,2026-06-16
INV004394,PRT0418,PLT004,242,894,555,2026-04-16
INV004395,PRT0660,PLT001,106,1266,1116,2026-06-16
INV004396,PRT0561,PLT001,3376,914,705,2026-06-17
INV004397,PRT0450,PLT004,734,250,191,2026-04-07
INV004398,PRT0491,PLT005,989,638,391,2026-06-10
INV004399,PRT0734,PLT002,513,646,522,2026-04-02
INV004400,PRT0315,PLT005,2367,1456,958,2026-04-12
INV004401,PRT0883,PLT002,3071,1531,1360,2026-05-30
INV004402,PRT0470,PLT004,502,142,85,2026-04-12
INV004403,PRT0343,PLT003,1287,1653,1412,2026-04-23
INV004404,PRT0357,PLT001,324,116,77,2026-03-28
INV004405,PRT0321,PLT003,388,249,186,2026-05-16
INV004406,PRT0293,PLT001,376,366,318,2026-06-22
INV004407,PRT0597,PLT001,1505,1040,791,2026-05-15
INV004408,PRT0720,PLT002,4691,1385,908,2026-04-18
INV004409,PRT0339,PLT001,1260,548,458,2026-04-09
INV004410,PRT0033,PLT005,806,242,146,2026-05-29
INV004411,PRT0860,PLT006,431,181,143,2026-04-03
INV004412,PRT0653,PLT005,5,195,137,2026-05-30
INV004413,PRT0260,PLT002,4181,1238,1082,2026-05-30
INV004414,PRT0091,PLT004,119,128,82,2026-04-30
INV004415,PRT0140,PLT005,3254,904,662,2026-05-06
INV004416,PRT0695,PLT003,7343,1999,1203,2026-05-31
INV004417,PRT0773,PLT005,2736,1991,1739,2026-06-10
INV004418,PRT0462,PLT003,4448,1239,1037,2026-05-14
INV004419,PRT0090,PLT002,1524,1855,1427,2026-04-04
INV004420,PRT0320,PLT002,3469,1315,1079,2026-06-01
INV004421,PRT0247,PLT004,3453,909,558,2026-04-11
INV004422,PRT0817,PLT001,1467,1474,1239,2026-05-19
INV004423,PRT0379,PLT003,3748,1911,1544,2026-03-29
INV004424,PRT0474,PLT004,2095,1166,764,2026-06-10
INV004425,PRT0130,PLT001,4881,1922,1167,2026-05-04
INV004426,PRT0821,PLT003,744,1958,1436,2026-05-18
INV004427,PRT0770,PLT005,5846,1824,1183,2026-04-21
INV004428,PRT0718,PLT002,220,112,73,2026-04-01
INV004429,PRT0070,PLT003,350,302,239,2026-05-15
INV004430,PRT0128,PLT005,6436,1957,1708,2026-06-21
INV004431,PRT0703,PLT003,35,1273,1111,2026-04-05
INV004432,PRT0792,PLT001,871,1258,790,2026-06-13
INV004433,PRT0381,PLT003,4387,1130,825,2026-05-27
INV004434,PRT0902,PLT003,4821,1226,938,2026-05-25
INV004435,PRT0172,PLT006,3853,1265,1043,2026-04-28
INV004436,PRT0530,PLT001,4554,1514,951,2026-06-03
INV004437,PRT0940,PLT002,2782,1551,954,2026-04-27
INV004438,PRT0069,PLT005,1769,1080,821,2026-06-08
INV004439,PRT0521,PLT005,633,868,679,2026-06-16
INV004440,PRT0283,PLT003,4170,1082,941,2026-05-11
INV004441,PRT0674,PLT001,437,1906,1321,2026-05-30
INV004442,PRT0167,PLT001,3905,1152,738,2026-06-18
INV004443,PRT0630,PLT003,218,210,137,2026-05-30
INV004444,PRT0139,PLT006,1873,1199,765,2026-03-29
INV004445,PRT0285,PLT003,181,418,258,2026-04-20
INV004446,PRT0749,PLT002,1731,1097,983,2026-06-12
INV004447,PRT0766,PLT001,4299,1993,1643,2026-06-01
INV004448,PRT0592,PLT005,368,235,170,2026-04-01
INV004449,PRT0690,PLT002,83,1555,1024,2026-06-08
INV004450,PRT0131,PLT001,106,1606,1265,2026-06-06
INV004451,PRT0284,PLT006,415,1398,925,2026-04-06
INV004452,PRT0134,PLT006,1074,1525,983,2026-05-11
INV004453,PRT0953,PLT002,3483,998,747,2026-06-15
INV004454,PRT0382,PLT006,1996,1524,1314,2026-05-09
INV004455,PRT0778,PLT002,1590,497,304,2026-04-08
INV004456,PRT0908,PLT001,2748,1130,709,2026-04-22
INV004457,PRT0003,PLT006,807,933,630,2026-04-05
INV004458,PRT0813,PLT005,5859,1789,1104,2026-04-07
INV004459,PRT0468,PLT004,1802,572,503,2026-05-01
INV004460,PRT0099,PLT005,2394,828,595,2026-05-31
INV004461,PRT0701,PLT001,581,1200,800,2026-04-29
INV004462,PRT0092,PLT004,4900,1434,930,2026-05-04
INV004463,PRT0761,PLT001,5617,1498,1295,2026-05-08
INV004464,PRT0882,PLT002,334,1061,731,2026-04-02
INV004465,PRT0224,PLT001,4349,1292,1065,2026-05-17
INV004466,PRT0863,PLT006,2031,1708,1039,2026-05-09
INV004467,PRT0635,PLT004,547,1208,1022,2026-06-05
INV004468,PRT0084,PLT002,2324,902,585,2026-03-30
INV004469,PRT0514,PLT001,28,342,248,2026-05-07
INV004470,PRT0993,PLT004,1509,851,614,2026-06-14
INV004471,PRT0472,PLT001,3221,1823,1624,2026-04-26
INV004472,PRT0953,PLT002,1613,884,592,2026-04-08
INV004473,PRT0371,PLT003,806,272,209,2026-06-25
INV004474,PRT0798,PLT003,293,223,154,2026-06-06
INV004475,PRT0989,PLT004,1806,715,569,2026-05-29
INV004476,PRT0314,PLT005,2805,901,805,2026-04-27
INV004477,PRT0582,PLT004,1840,1677,1101,2026-05-05
INV004478,PRT0620,PLT004,2651,804,484,2026-05-16
INV004479,PRT0867,PLT002,265,442,325,2026-04-17
INV004480,PRT0121,PLT001,3416,889,569,2026-04-16
INV004481,PRT0222,PLT004,1047,705,627,2026-06-08
INV004482,PRT0964,PLT006,2814,1462,937,2026-04-11
INV004483,PRT0690,PLT002,2183,1236,999,2026-04-18
INV004484,PRT0652,PLT001,1051,307,246,2026-04-20
INV004485,PRT0758,PLT005,803,1193,978,2026-06-12
INV004486,PRT0742,PLT003,983,934,601,2026-06-16
INV004487,PRT0674,PLT005,693,1958,1656,2026-05-26
INV004488,PRT0226,PLT002,2159,1269,1021,2026-05-18
INV004489,PRT0909,PLT002,1961,1246,874,2026-05-04
INV004490,PRT0970,PLT004,2307,1574,1400,2026-04-15
INV004491,PRT0059,PLT003,1365,482,417,2026-04-22
INV004492,PRT0267,PLT002,2011,1188,796,2026-06-16
INV004493,PRT0247,PLT001,5648,1769,1079,2026-05-17
INV004494,PRT0869,PLT006,749,261,211,2026-06-01
INV004495,PRT0383,PLT006,229,1183,887,2026-04-18
INV004496,PRT0798,PLT006,1912,646,459,2026-04-30
INV004497,PRT0692,PLT003,2308,899,786,2026-06-12
INV004498,PRT0412,PLT005,3715,1122,784,2026-04-28
INV004499,PRT0740,PLT006,2197,1558,1353,2026-06-05
INV004500,PRT0991,PLT002,1476,787,695,2026-04-29
INV004501,PRT0878,PLT003,1934,994,706,2026-06-02
INV004502,PRT0609,PLT005,2982,904,647,2026-05-01
INV004503,PRT0442,PLT002,260,882,783,2026-04-12
INV004504,PRT0182,PLT003,647,1955,1337,2026-05-08
INV004505,PRT0715,PLT001,2193,684,486,2026-06-05
INV004506,PRT0940,PLT003,5065,1272,889,2026-06-07
INV004507,PRT0190,PLT004,2799,1140,713,2026-06-25
INV004508,PRT0590,PLT004,3040,1320,848,2026-05-17
INV004509,PRT0187,PLT001,1829,913,630,2026-06-14
INV004510,PRT0465,PLT003,110,1847,1619,2026-04-25
INV004511,PRT0603,PLT001,1469,379,254,2026-05-18
INV004512,PRT0956,PLT003,501,644,421,2026-04-01
INV004513,PRT0667,PLT005,271,207,186,2026-05-22
INV004514,PRT0964,PLT004,1289,1295,852,2026-04-01
INV004515,PRT0325,PLT003,6363,1772,1125,2026-05-28
INV004516,PRT0464,PLT005,228,537,437,2026-06-05
INV004517,PRT0469,PLT002,3155,945,629,2026-06-24
INV004518,PRT0031,PLT005,37,313,278,2026-05-25
INV004519,PRT0508,PLT005,999,1422,1145,2026-06-18
INV004520,PRT0146,PLT001,1368,1783,1260,2026-04-23
INV004521,PRT0095,PLT005,914,262,186,2026-04-15
INV004522,PRT0372,PLT006,856,675,469,2026-05-25
INV004523,PRT0444,PLT005,721,672,552,2026-05-21
INV004524,PRT0865,PLT006,2187,1733,1279,2026-03-29
INV004525,PRT0050,PLT001,4080,1432,1241,2026-04-20
INV004526,PRT0891,PLT006,1340,1118,735,2026-04-12
INV004527,PRT0542,PLT004,5664,1770,1421,2026-04-13
INV004528,PRT0841,PLT002,6078,1731,1215,2026-04-01
INV004529,PRT0464,PLT002,1895,555,483,2026-06-23
