DeliveryID,POLineID,DeliveryDate,ReceivedQuantity,RejectedQuantity,DelayDays,OnTimeFlag
DEL037085,POL045519,2026-05-22,2227,0,0,True
DEL037086,POL046844,2025-10-17,880,0,0,True
DEL037087,POL026263,2025-02-07,4062,0,14,False
DEL037088,POL046016,2026-02-14,4066,0,0,True
DEL037089,POL063456,2024-10-21,3507,0,0,True
DEL037090,POL056168,2025-02-10,1859,0,0,True
DEL037091,POL054859,2025-05-29,1783,0,7,False
DEL037092,POL065076,2025-08-28,1924,0,0,True
DEL037093,POL041216,2025-08-11,516,0,5,False
DEL037094,POL066605,2024-12-07,2095,0,7,False
DEL037095,POL052331,2025-05-06,886,1,2,False
DEL037096,POL047907,2024-10-19,1778,0,0,True
DEL037097,POL002175,2025-03-14,1091,0,0,True
DEL037098,POL046632,2025-11-13,870,0,0,True
DEL037099,POL005431,2024-08-27,1885,0,0,True
DEL037100,POL022381,2025-03-01,1094,0,0,True
DEL037101,POL001911,2025-02-05,316,0,0,True
DEL037102,POL037484,2025-10-20,2875,0,1,False
DEL037103,POL057137,2024-09-22,1800,0,0,True
DEL037104,POL041191,2025-11-10,2358,0,0,True
DEL037105,POL079759,2026-07-05,1078,0,0,True
DEL037106,POL045527,2025-04-11,3688,0,0,True
DEL037107,POL039154,2025-01-19,4342,0,2,False
DEL037108,POL047540,2025-03-05,1774,0,0,True
DEL037109,POL020362,2024-08-02,3717,0,3,False
DEL037110,POL050685,2026-06-17,1268,0,0,True
DEL037111,POL025448,2025-11-10,650,0,0,True
DEL037112,POL056826,2026-07-09,1092,0,0,True
DEL037113,POL029146,2024-12-24,3023,0,3,False
DEL037114,POL044860,2025-07-24,1402,0,0,True
DEL037115,POL006815,2026-01-27,2766,0,5,False
DEL037116,POL042496,2026-07-27,1273,0,2,False
DEL037117,POL018442,2025-04-21,3037,0,0,True
DEL037118,POL055763,2025-12-02,1536,0,0,True
DEL037119,POL063354,2026-04-16,2218,0,0,True
DEL037120,POL066667,2025-03-13,1332,0,0,True
DEL037121,POL018166,2026-02-26,938,0,0,True
DEL037122,POL059770,2026-03-08,1011,0,0,True
DEL037123,POL046452,2025-11-28,471,0,0,True
DEL037124,POL044866,2025-12-28,2018,0,0,True
DEL037125,POL006708,2024-12-08,216,0,0,True
DEL037126,POL044285,2026-05-18,32,0,0,True
DEL037127,POL018377,2025-05-04,2238,0,0,True
DEL037128,POL070235,2026-02-04,3036,0,0,True
DEL037129,POL033431,2026-06-07,1726,0,7,False
DEL037130,POL020629,2024-11-02,1552,0,3,False
DEL037131,POL047371,2026-01-31,855,0,0,True
DEL037132,POL073786,2025-04-23,802,0,0,True
DEL037133,POL063237,2025-03-11,395,0,0,True
DEL037134,POL022148,2026-05-28,2651,0,0,True
DEL037135,POL063266,2026-01-09,173,0,3,False
DEL037136,POL044286,2025-05-09,191,0,0,True
DEL037137,POL058643,2024-10-30,881,0,0,True
DEL037138,POL002471,2026-01-24,2618,0,0,True
DEL037139,POL040951,2026-05-20,1506,0,0,True
DEL037140,POL055214,2024-12-08,1324,0,0,True
DEL037141,POL059526,2026-06-26,376,0,0,True
DEL037142,POL078611,2025-05-02,3426,0,0,True
DEL037143,POL028047,2025-08-17,136,0,0,True
DEL037144,POL021750,2026-07-07,1566,0,0,True
DEL037145,POL034849,2025-02-18,802,0,0,True
DEL037146,POL039860,2025-09-04,1129,0,0,True
DEL037147,POL063811,2026-05-15,1403,0,5,False
DEL037148,POL013386,2024-09-26,820,0,0,True
DEL037149,POL078877,2025-05-04,200,1,0,True
DEL037150,POL068366,2025-11-11,1512,0,2,False
DEL037151,POL029173,2026-04-10,815,0,0,True
DEL037152,POL035851,2025-07-10,193,0,5,False
DEL037153,POL057037,2026-01-02,4074,0,0,True
DEL037154,POL069786,2025-02-25,3396,0,5,False
DEL037155,POL002257,2025-07-06,1602,0,0,True
DEL037156,POL065317,2026-05-16,1577,0,0,True
DEL037157,POL003804,2025-06-08,404,0,5,False
DEL037158,POL075189,2025-06-29,665,0,1,False
DEL037159,POL065214,2025-11-06,1188,0,0,True
DEL037160,POL010610,2025-07-06,584,0,0,True
DEL037161,POL003466,2024-10-24,257,0,0,True
DEL037162,POL039644,2026-03-17,2755,0,0,True
DEL037163,POL078663,2026-04-10,2099,0,0,True
DEL037164,POL067846,2025-10-23,4295,0,0,True
DEL037165,POL013582,2026-06-21,2419,0,0,True
DEL037166,POL012921,2024-10-18,2240,0,0,True
DEL037167,POL050283,2026-07-07,772,0,5,False
DEL037168,POL059164,2025-07-10,1910,0,0,True
DEL037169,POL046832,2025-02-09,803,2,1,False
DEL037170,POL059753,2026-06-26,296,0,0,True
DEL037171,POL021400,2025-10-14,2758,0,7,False
DEL037172,POL060545,2025-11-30,1868,0,3,False
DEL037173,POL059388,2024-10-05,1703,0,0,True
DEL037174,POL033099,2026-06-22,360,0,0,True
DEL037175,POL010285,2026-04-13,2038,0,1,False
DEL037176,POL045281,2026-06-10,326,0,10,False
DEL037177,POL006985,2026-03-19,400,0,0,True
DEL037178,POL062198,2026-04-23,2612,0,5,False
DEL037179,POL055955,2025-04-14,2387,0,0,True
DEL037180,POL040223,2026-04-13,2897,0,3,False
DEL037181,POL045830,2026-05-21,234,0,0,True
DEL037182,POL079617,2026-01-16,1049,0,2,False
DEL037183,POL018017,2026-03-16,245,0,0,True
DEL037184,POL053988,2025-07-20,407,0,2,False
DEL037185,POL037282,2025-09-07,3140,0,0,True
DEL037186,POL034075,2025-02-22,2536,0,0,True
DEL037187,POL032063,2024-12-12,1238,0,0,True
DEL037188,POL027770,2026-02-26,3885,0,3,False
DEL037189,POL058791,2025-08-04,250,0,0,True
DEL037190,POL024766,2024-08-31,1388,0,0,True
DEL037191,POL044110,2025-10-04,475,0,0,True
DEL037192,POL058249,2024-08-11,2280,0,5,False
DEL037193,POL018091,2026-03-04,198,0,0,True
DEL037194,POL042817,2025-03-31,1161,0,0,True
DEL037195,POL041342,2026-01-26,1295,0,0,True
DEL037196,POL056617,2026-02-27,2763,0,0,True
DEL037197,POL001137,2025-10-19,230,0,0,True
DEL037198,POL058266,2026-04-28,1681,0,1,False
DEL037199,POL054119,2025-05-17,2342,0,0,True
DEL037200,POL006692,2026-04-01,2078,0,0,True
DEL037201,POL002305,2025-01-31,113,0,0,True
DEL037202,POL043340,2024-08-25,78,0,0,True
DEL037203,POL040563,2025-05-26,2287,0,1,False
DEL037204,POL059989,2026-05-05,1030,0,0,True
DEL037205,POL053682,2025-05-09,386,0,3,False
DEL037206,POL057589,2025-08-17,1947,0,0,True
DEL037207,POL001914,2026-05-22,500,0,3,False
DEL037208,POL050794,2026-04-20,968,10,0,True
DEL037209,POL041856,2025-03-13,421,0,0,True
DEL037210,POL030373,2025-11-23,201,0,0,True
DEL037211,POL049247,2025-01-23,1063,0,0,True
DEL037212,POL013218,2024-11-29,1024,0,0,True
DEL037213,POL079655,2025-02-21,2175,0,0,True
DEL037214,POL043714,2026-06-04,1662,0,3,False
DEL037215,POL037204,2026-07-03,2086,0,1,False
DEL037216,POL025812,2026-06-11,3120,0,1,False
DEL037217,POL006681,2026-03-30,2571,0,0,True
DEL037218,POL064387,2025-04-21,1591,0,0,True
DEL037219,POL052748,2025-02-25,1126,0,3,False
DEL037220,POL029155,2026-08-03,2837,0,0,True
DEL037221,POL072062,2024-09-13,1156,1,0,True
DEL037222,POL064519,2026-04-06,3393,0,10,False
DEL037223,POL002254,2025-03-05,1191,0,2,False
DEL037224,POL058702,2025-05-07,704,0,0,True
DEL037225,POL042541,2025-04-15,3003,0,0,True
DEL037226,POL050567,2026-07-12,1063,0,0,True
DEL037227,POL037377,2026-03-24,708,0,0,True
DEL037228,POL069864,2025-06-01,1931,1,0,True
DEL037229,POL025615,2024-12-19,846,0,3,False
DEL037230,POL059146,2025-06-21,722,0,0,True
DEL037231,POL039584,2025-07-11,341,0,3,False
DEL037232,POL066027,2025-06-18,148,0,2,False
DEL037233,POL010836,2025-09-16,652,0,3,False
DEL037234,POL073772,2025-01-06,1033,5,0,True
DEL037235,POL024517,2026-06-05,2272,0,1,False
DEL037236,POL010231,2025-03-11,1598,0,0,True
DEL037237,POL015752,2026-07-03,2636,0,1,False
DEL037238,POL006384,2025-06-29,1980,1,0,True
DEL037239,POL030712,2026-01-17,2972,0,0,True
DEL037240,POL048708,2026-06-24,1848,0,5,False
DEL037241,POL046778,2025-05-12,379,0,0,True
DEL037242,POL050775,2026-03-12,2228,20,3,False
DEL037243,POL037589,2025-07-28,1393,0,0,True
DEL037244,POL035316,2025-01-07,346,0,0,True
DEL037245,POL060330,2024-10-24,212,0,0,True
DEL037246,POL000726,2025-06-30,2278,2,0,True
DEL037247,POL035996,2025-05-09,281,10,0,True
DEL037248,POL035796,2024-08-09,351,0,0,True
DEL037249,POL073434,2026-02-15,3367,1,0,True
DEL037250,POL017340,2026-05-31,1031,0,2,False
DEL037251,POL073737,2024-08-18,700,2,3,False
DEL037252,POL001017,2026-07-08,1800,0,0,True
DEL037253,POL077315,2024-11-28,2220,5,0,True
DEL037254,POL018997,2025-09-01,880,1,5,False
DEL037255,POL062024,2025-05-12,765,0,0,True
DEL037256,POL052093,2026-01-03,1825,0,0,True
DEL037257,POL054215,2025-05-16,1743,0,0,True
DEL037258,POL051884,2025-02-11,1526,0,0,True
DEL037259,POL040291,2025-08-23,628,0,0,True
DEL037260,POL072172,2024-09-05,1493,0,1,False
DEL037261,POL018727,2025-03-02,296,0,0,True
DEL037262,POL056179,2026-03-24,1012,2,0,True
DEL037263,POL043820,2024-09-16,689,5,0,True
DEL037264,POL076830,2024-08-04,3878,0,0,True
DEL037265,POL016048,2025-02-17,3489,0,0,True
DEL037266,POL055404,2026-07-28,1440,0,2,False
DEL037267,POL048725,2025-11-26,2121,0,2,False
DEL037268,POL022252,2025-07-25,1562,0,0,True
DEL037269,POL034370,2025-05-20,136,0,10,False
DEL037270,POL067089,2025-01-13,1007,0,0,True
DEL037271,POL015543,2024-11-23,874,0,5,False
DEL037272,POL044246,2024-09-22,815,0,0,True
DEL037273,POL054512,2025-10-03,132,0,0,True
DEL037274,POL075450,2025-03-26,432,0,0,True
DEL037275,POL001119,2024-12-08,990,0,2,False
DEL037276,POL004789,2024-09-16,1380,0,1,False
DEL037277,POL011925,2025-09-06,816,0,0,True
DEL037278,POL005083,2025-02-13,617,0,0,True
DEL037279,POL017320,2024-07-20,2645,0,0,True
DEL037280,POL059847,2026-06-25,2774,0,0,True
DEL037281,POL055532,2025-08-07,63,0,0,True
DEL037282,POL036805,2024-12-31,985,0,0,True
DEL037283,POL056982,2025-05-13,172,0,0,True
DEL037284,POL074095,2024-09-06,1157,0,0,True
DEL037285,POL063413,2024-08-25,900,0,0,True
DEL037286,POL063593,2026-05-31,1460,0,0,True
DEL037287,POL017517,2025-06-06,2766,0,0,True
DEL037288,POL022164,2024-08-24,389,20,0,True
DEL037289,POL060449,2025-05-06,1280,0,0,True
DEL037290,POL041464,2026-03-10,2117,0,0,True
DEL037291,POL055956,2024-11-28,1031,0,0,True
DEL037292,POL039352,2025-07-18,4687,0,0,True
DEL037293,POL028837,2025-10-12,679,0,0,True
DEL037294,POL054613,2026-05-03,3470,0,1,False
DEL037295,POL045945,2026-05-19,3143,20,0,True
DEL037296,POL019895,2026-05-07,972,0,1,False
DEL037297,POL075319,2025-06-12,1351,0,10,False
DEL037298,POL039390,2025-01-20,1789,0,0,True
DEL037299,POL015630,2025-04-11,938,0,5,False
DEL037300,POL016741,2025-04-18,2252,0,0,True
DEL037301,POL027271,2025-11-26,3788,0,0,True
DEL037302,POL020467,2025-03-19,108,0,0,True
DEL037303,POL075089,2025-07-26,155,0,0,True
DEL037304,POL058936,2024-11-22,4258,0,0,True
DEL037305,POL020292,2026-01-14,1518,0,0,True
DEL037306,POL012683,2024-11-09,2796,0,3,False
DEL037307,POL032329,2024-08-25,772,0,0,True
DEL037308,POL038303,2025-11-03,1516,0,1,False
DEL037309,POL047334,2025-03-07,1077,0,2,False
DEL037310,POL023738,2024-07-31,3056,0,0,True
DEL037311,POL038286,2025-08-08,713,2,0,True
DEL037312,POL069328,2025-12-16,2731,0,0,True
DEL037313,POL033813,2026-07-17,4287,0,1,False
DEL037314,POL076339,2025-09-12,932,0,10,False
DEL037315,POL068679,2026-05-26,2313,0,5,False
DEL037316,POL034885,2026-08-09,2159,0,0,True
DEL037317,POL062872,2026-06-19,2393,0,3,False
DEL037318,POL025176,2025-04-10,2431,0,2,False
DEL037319,POL031463,2025-06-27,876,0,0,True
DEL037320,POL074398,2026-01-26,1316,0,0,True
DEL037321,POL057886,2026-05-11,3388,0,0,True
DEL037322,POL024598,2026-03-23,1263,0,0,True
DEL037323,POL009148,2026-04-18,591,0,1,False
DEL037324,POL055707,2026-05-22,587,5,0,True
DEL037325,POL030828,2026-02-17,2398,1,0,True
DEL037326,POL064090,2025-11-09,1938,0,1,False
DEL037327,POL032480,2025-01-14,1678,0,0,True
DEL037328,POL012048,2024-12-10,1314,0,3,False
DEL037329,POL073624,2025-08-27,2260,0,2,False
DEL037330,POL076500,2025-07-21,1667,0,1,False
DEL037331,POL042107,2026-03-30,628,0,5,False
DEL037332,POL025580,2025-12-04,2140,0,0,True
DEL037333,POL045807,2026-01-20,3021,0,0,True
DEL037334,POL008599,2024-08-15,3558,0,0,True
DEL037335,POL070726,2025-09-28,4345,0,0,True
DEL037336,POL074369,2024-09-27,822,0,0,True
DEL037337,POL056870,2025-05-07,2329,0,1,False
DEL037338,POL062865,2025-09-27,469,5,0,True
DEL037339,POL065202,2026-04-07,3382,0,0,True
DEL037340,POL024430,2025-05-17,683,0,0,True
DEL037341,POL070544,2026-04-17,1141,0,3,False
DEL037342,POL046640,2024-07-17,2226,0,0,True
DEL037343,POL029812,2026-08-07,3995,0,14,False
DEL037344,POL066643,2025-06-27,1230,0,0,True
DEL037345,POL063432,2026-07-16,1716,20,0,True
DEL037346,POL023640,2026-05-12,886,0,3,False
DEL037347,POL001596,2025-01-31,164,0,0,True
DEL037348,POL032743,2025-05-03,3564,0,0,True
DEL037349,POL042171,2026-05-30,2087,0,0,True
DEL037350,POL057119,2026-06-22,926,0,0,True
DEL037351,POL055147,2025-10-09,212,0,0,True
DEL037352,POL001056,2025-02-28,443,2,0,True
DEL037353,POL050979,2026-05-15,138,0,1,False
DEL037354,POL044351,2024-12-18,1132,0,0,True
DEL037355,POL055193,2025-01-17,1915,0,5,False
DEL037356,POL009152,2024-08-10,148,0,0,True
DEL037357,POL042027,2025-05-28,232,0,0,True
DEL037358,POL020484,2026-02-25,1609,0,0,True
DEL037359,POL043340,2024-08-26,123,5,1,False
DEL037360,POL041318,2025-12-05,3497,0,0,True
DEL037361,POL019206,2026-06-28,4030,0,10,False
DEL037362,POL073736,2024-09-05,2519,1,0,True
DEL037363,POL065285,2025-10-16,197,0,0,True
DEL037364,POL045793,2026-04-03,3622,2,1,False
DEL037365,POL068922,2025-02-18,167,0,0,True
DEL037366,POL003361,2025-02-23,696,0,0,True
DEL037367,POL072681,2024-07-29,249,0,1,False
DEL037368,POL019676,2024-09-22,1808,1,1,False
DEL037369,POL024278,2025-06-05,1322,0,0,True
DEL037370,POL019327,2026-05-18,1710,0,0,True
DEL037371,POL013349,2024-12-06,1339,0,0,True
DEL037372,POL065586,2026-03-24,664,0,0,True
DEL037373,POL001542,2025-11-10,118,0,0,True
DEL037374,POL004977,2025-02-28,3261,20,0,True
DEL037375,POL004843,2025-01-09,2017,0,0,True
DEL037376,POL073922,2025-05-08,859,0,5,False
DEL037377,POL028324,2024-09-07,755,0,5,False
DEL037378,POL006947,2025-04-03,1423,0,1,False
DEL037379,POL024502,2025-11-03,1430,0,7,False
DEL037380,POL050662,2025-07-31,3465,0,1,False
DEL037381,POL068063,2025-07-21,487,1,0,True
DEL037382,POL040009,2025-11-28,1212,0,0,True
DEL037383,POL065792,2025-01-28,474,0,2,False
DEL037384,POL009768,2026-04-01,63,0,0,True
DEL037385,POL073412,2025-03-25,1816,5,0,True
DEL037386,POL053292,2026-02-15,414,2,0,True
DEL037387,POL047578,2026-06-10,3162,0,0,True
DEL037388,POL067773,2025-02-09,56,0,1,False
DEL037389,POL008845,2024-08-11,217,0,0,True
DEL037390,POL075002,2024-09-26,1080,0,10,False
DEL037391,POL061774,2026-04-18,4773,0,0,True
DEL037392,POL009098,2024-11-30,3224,0,0,True
DEL037393,POL031861,2026-02-16,188,0,0,True
DEL037394,POL044441,2025-07-05,3292,0,0,True
DEL037395,POL020429,2025-04-19,560,0,1,False
DEL037396,POL010515,2025-02-16,2964,1,1,False
DEL037397,POL012559,2026-07-14,1940,0,1,False
DEL037398,POL036083,2025-11-11,2950,0,0,True
DEL037399,POL061205,2025-12-23,1532,0,2,False
DEL037400,POL077404,2025-03-19,3774,0,0,True
DEL037401,POL043765,2026-01-09,1083,0,0,True
DEL037402,POL047289,2025-04-22,1702,0,0,True
DEL037403,POL038625,2026-04-09,3456,0,0,True
DEL037404,POL046904,2024-11-28,287,0,0,True
DEL037405,POL021772,2026-07-23,656,0,3,False
DEL037406,POL006942,2024-11-14,1454,0,0,True
DEL037407,POL035769,2025-04-07,2930,0,0,True
DEL037408,POL076251,2025-11-19,1078,0,0,True
DEL037409,POL032377,2024-10-17,2821,0,0,True
DEL037410,POL031019,2024-08-04,2424,0,0,True
DEL037411,POL055912,2026-01-22,2866,0,0,True
DEL037412,POL027609,2026-04-17,3628,0,0,True
DEL037413,POL003922,2026-01-26,243,0,14,False
DEL037414,POL039701,2025-08-14,2483,0,0,True
DEL037415,POL044426,2026-08-05,1335,0,0,True
DEL037416,POL048077,2026-02-14,3991,0,0,True
DEL037417,POL074463,2025-09-14,2055,0,0,True
DEL037418,POL054308,2024-09-10,2607,0,0,True
DEL037419,POL011406,2026-06-25,965,0,1,False
DEL037420,POL070434,2025-01-15,541,0,0,True
DEL037421,POL033441,2026-02-25,3006,0,2,False
DEL037422,POL039538,2026-05-19,2261,0,0,True
DEL037423,POL027185,2025-11-10,2640,0,0,True
DEL037424,POL013023,2025-12-06,41,0,0,True
DEL037425,POL000421,2025-09-15,2609,0,1,False
DEL037426,POL048526,2025-11-07,3222,0,0,True
DEL037427,POL072949,2024-09-06,772,0,0,True
DEL037428,POL069092,2026-07-26,1469,0,0,True
DEL037429,POL009040,2024-09-28,34,0,0,True
DEL037430,POL067798,2025-12-30,1778,0,2,False
DEL037431,POL023840,2025-10-12,1942,0,0,True
DEL037432,POL053686,2024-12-05,786,0,3,False
DEL037433,POL056899,2025-12-02,685,0,0,True
DEL037434,POL033557,2025-08-14,2904,0,0,True
DEL037435,POL053833,2025-04-23,43,0,0,True
DEL037436,POL012539,2026-01-23,3010,0,0,True
DEL037437,POL003784,2025-04-07,136,0,2,False
DEL037438,POL019005,2024-09-17,692,0,0,True
DEL037439,POL078803,2024-07-25,209,0,0,True
DEL037440,POL076489,2024-08-04,2821,0,2,False
DEL037441,POL070174,2025-09-05,1731,0,1,False
DEL037442,POL024503,2026-03-20,368,0,0,True
DEL037443,POL046422,2026-05-11,3236,0,0,True
DEL037444,POL026903,2025-01-20,2527,5,2,False
DEL037445,POL028084,2025-09-16,2386,0,0,True
DEL037446,POL073513,2025-05-22,1086,0,0,True
DEL037447,POL028486,2025-06-02,252,0,1,False
DEL037448,POL075997,2026-06-24,719,0,14,False
DEL037449,POL022384,2024-12-13,1065,0,1,False
DEL037450,POL019320,2025-05-10,2169,0,0,True
DEL037451,POL071639,2026-06-18,605,5,0,True
DEL037452,POL028859,2024-09-13,1775,0,0,True
DEL037453,POL027162,2025-09-03,1122,0,7,False
DEL037454,POL028744,2025-02-06,1763,0,0,True
DEL037455,POL052564,2026-04-27,2000,0,0,True
DEL037456,POL015040,2025-03-26,1349,0,0,True
DEL037457,POL032935,2024-12-15,542,0,5,False
DEL037458,POL007417,2024-11-16,1599,0,1,False
DEL037459,POL006535,2024-07-26,4106,0,0,True
DEL037460,POL033176,2025-01-27,1773,0,1,False
DEL037461,POL030321,2026-01-24,132,0,2,False
DEL037462,POL059719,2026-04-29,450,2,1,False
DEL037463,POL046948,2025-08-03,726,0,1,False
DEL037464,POL010148,2025-04-25,1596,0,0,True
DEL037465,POL023080,2026-07-05,550,0,1,False
DEL037466,POL062960,2025-03-05,2514,0,0,True
DEL037467,POL059039,2025-10-24,2287,0,0,True
DEL037468,POL054036,2025-04-07,3896,0,0,True
DEL037469,POL003010,2026-04-01,538,0,0,True
DEL037470,POL038073,2025-08-22,2059,20,0,True
DEL037471,POL079841,2024-11-16,1849,0,0,True
DEL037472,POL064850,2025-08-12,1411,0,0,True
DEL037473,POL074652,2025-02-21,211,0,0,True
DEL037474,POL073992,2025-04-19,2162,0,3,False
DEL037475,POL075998,2025-06-17,2217,0,0,True
DEL037476,POL041966,2026-02-25,3193,1,2,False
DEL037477,POL065533,2024-08-25,335,10,0,True
DEL037478,POL010777,2024-08-16,1009,0,0,True
DEL037479,POL078638,2025-06-19,1392,1,0,True
DEL037480,POL057984,2024-10-22,868,0,0,True
DEL037481,POL011111,2024-10-28,1510,0,0,True
DEL037482,POL032882,2025-07-29,1334,0,0,True
DEL037483,POL020358,2025-06-09,687,0,0,True
DEL037484,POL021448,2024-10-28,276,0,1,False
DEL037485,POL034986,2025-06-25,4289,0,7,False
DEL037486,POL044152,2024-10-30,361,0,0,True
DEL037487,POL069794,2025-09-07,1037,0,1,False
DEL037488,POL029268,2026-06-17,846,0,0,True
DEL037489,POL030550,2026-02-13,1317,0,2,False
DEL037490,POL004142,2025-09-08,4480,0,0,True
DEL037491,POL003313,2025-01-22,4551,0,2,False
DEL037492,POL017014,2025-07-16,2044,0,7,False
DEL037493,POL063776,2026-06-25,56,0,0,True
DEL037494,POL024935,2025-11-07,2786,0,0,True
DEL037495,POL040032,2025-12-21,2286,0,3,False
DEL037496,POL037691,2026-07-08,409,0,0,True
DEL037497,POL030086,2025-04-09,1470,0,0,True
DEL037498,POL003397,2025-08-28,1134,0,0,True
DEL037499,POL009019,2024-11-14,1425,0,0,True
DEL037500,POL023333,2025-05-17,647,0,0,True
DEL037501,POL058148,2025-05-07,2935,5,10,False
DEL037502,POL029321,2025-07-23,837,0,0,True
DEL037503,POL010001,2025-01-09,1723,0,0,True
DEL037504,POL029128,2025-09-09,1311,0,1,False
DEL037505,POL061035,2026-02-06,592,0,0,True
DEL037506,POL000660,2025-03-03,1247,0,0,True
DEL037507,POL059668,2024-11-09,3178,0,0,True
DEL037508,POL046041,2025-09-19,784,0,1,False
DEL037509,POL058915,2025-09-13,725,0,0,True
DEL037510,POL042285,2024-08-08,2492,0,0,True
DEL037511,POL076173,2025-09-02,4650,20,0,True
DEL037512,POL062233,2025-05-10,965,0,0,True
DEL037513,POL073071,2025-05-09,4016,0,0,True
DEL037514,POL053605,2025-04-14,762,0,0,True
DEL037515,POL008688,2024-12-12,4033,0,0,True
DEL037516,POL019194,2025-10-22,488,0,3,False
DEL037517,POL054978,2026-02-28,3015,0,1,False
DEL037518,POL040822,2024-12-26,2979,0,0,True
DEL037519,POL012613,2025-08-12,1031,0,0,True
DEL037520,POL035091,2026-04-14,1006,0,0,True
DEL037521,POL013959,2024-12-27,3077,0,0,True
DEL037522,POL053439,2025-11-10,2140,0,0,True
DEL037523,POL025528,2025-09-13,87,0,1,False
DEL037524,POL006986,2026-08-06,1926,0,2,False
DEL037525,POL051929,2025-01-28,1051,0,0,True
DEL037526,POL040766,2025-03-10,2819,0,0,True
DEL037527,POL012484,2025-05-11,438,0,0,True
DEL037528,POL067303,2024-08-24,1985,0,1,False
DEL037529,POL058879,2025-07-17,1363,0,0,True
DEL037530,POL060437,2024-09-13,2110,0,0,True
DEL037531,POL022464,2025-07-12,981,0,0,True
DEL037532,POL001427,2025-10-06,1413,0,0,True
DEL037533,POL070071,2025-11-07,1839,0,2,False
DEL037534,POL026139,2024-11-20,1629,0,1,False
DEL037535,POL072429,2026-06-19,3923,0,0,True
DEL037536,POL033215,2026-05-10,1819,0,0,True
DEL037537,POL059793,2025-01-25,2822,0,0,True
DEL037538,POL012524,2026-07-17,1439,0,0,True
DEL037539,POL009470,2025-08-06,1432,0,3,False
DEL037540,POL071992,2026-02-05,495,0,5,False
DEL037541,POL042332,2026-07-16,2798,0,10,False
DEL037542,POL043796,2026-06-27,3262,0,0,True
DEL037543,POL039681,2024-08-15,3472,20,1,False
DEL037544,POL004846,2026-07-04,1847,20,1,False
DEL037545,POL062161,2026-03-10,1422,0,0,True
DEL037546,POL056104,2025-01-16,958,0,7,False
DEL037547,POL026280,2024-10-17,209,0,0,True
DEL037548,POL046138,2025-10-09,1499,0,2,False
DEL037549,POL049810,2025-07-17,726,0,0,True
DEL037550,POL003344,2024-12-13,1271,0,0,True
DEL037551,POL014322,2026-07-08,484,0,1,False
DEL037552,POL066185,2025-03-12,1519,0,0,True
DEL037553,POL070394,2025-05-02,457,0,0,True
DEL037554,POL039197,2026-07-14,668,0,0,True
DEL037555,POL019454,2025-02-18,1581,0,0,True
DEL037556,POL004358,2026-05-20,193,0,0,True
DEL037557,POL057877,2026-03-02,3129,0,0,True
DEL037558,POL031910,2025-07-14,1165,0,2,False
DEL037559,POL013364,2025-12-09,339,0,0,True
DEL037560,POL071446,2025-03-02,2162,0,1,False
DEL037561,POL064567,2025-04-12,766,0,7,False
DEL037562,POL027913,2026-05-23,2312,0,10,False
DEL037563,POL017712,2025-06-14,70,2,0,True
DEL037564,POL048877,2025-05-23,193,0,7,False
DEL037565,POL073850,2025-03-28,817,0,0,True
DEL037566,POL009121,2026-01-15,3369,0,2,False
DEL037567,POL065738,2025-08-29,4577,0,2,False
DEL037568,POL071411,2025-02-05,2048,0,0,True
DEL037569,POL055915,2026-01-13,2926,0,1,False
DEL037570,POL027137,2026-02-15,3558,0,0,True
DEL037571,POL061306,2024-10-25,2203,0,0,True
DEL037572,POL006581,2026-04-27,200,0,0,True
DEL037573,POL006290,2026-07-03,2454,0,1,False
DEL037574,POL024040,2025-07-30,936,0,5,False
DEL037575,POL079692,2024-09-01,1300,0,0,True
DEL037576,POL037178,2025-01-28,1003,0,0,True
DEL037577,POL075217,2025-02-12,4337,0,3,False
DEL037578,POL001749,2026-02-22,1932,0,0,True
DEL037579,POL039438,2025-01-22,2948,0,5,False
DEL037580,POL053389,2025-07-01,1590,0,0,True
DEL037581,POL076560,2025-01-10,2222,0,1,False
DEL037582,POL065573,2026-02-11,1565,2,1,False
DEL037583,POL056413,2025-11-25,2222,0,0,True
DEL037584,POL069571,2025-07-19,2238,0,1,False
DEL037585,POL074581,2026-06-23,158,0,0,True
DEL037586,POL075659,2026-02-24,439,0,0,True
DEL037587,POL032540,2026-06-30,128,0,0,True
DEL037588,POL014658,2025-11-13,1752,0,0,True
DEL037589,POL065881,2026-04-12,901,0,0,True
DEL037590,POL040250,2025-06-22,593,0,0,True
DEL037591,POL059745,2026-04-25,50,0,2,False
DEL037592,POL072214,2025-06-07,2999,0,0,True
DEL037593,POL000045,2025-05-31,166,0,0,True
DEL037594,POL019574,2025-07-16,2353,0,1,False
DEL037595,POL051362,2025-01-28,1964,0,1,False
DEL037596,POL028798,2025-11-08,4790,0,0,True
DEL037597,POL060256,2025-05-16,1980,0,0,True
DEL037598,POL037373,2025-04-15,329,0,1,False
DEL037599,POL004674,2024-10-08,2836,0,0,True
DEL037600,POL027172,2025-03-30,3651,0,0,True
DEL037601,POL041864,2024-09-28,1566,0,2,False
DEL037602,POL040462,2025-02-08,1452,0,0,True
DEL037603,POL071057,2025-10-04,311,0,0,True
DEL037604,POL009675,2025-03-21,3154,0,3,False
DEL037605,POL038087,2025-06-18,453,0,0,True
DEL037606,POL020002,2025-06-06,65,0,0,True
DEL037607,POL004419,2025-06-20,575,0,0,True
