POLineID,PO_ID,PartID,OrderedQuantity,UnitCost,LineTotal
POL065405,PO013928,PRT0971,382,104.76,40018.32
POL065406,PO018325,PRT0647,1678,16.7,28022.6
POL065407,PO006459,PRT0969,558,32.07,17895.06
POL065408,PO000053,PRT0376,1451,17.92,26001.92
POL065409,PO006363,PRT0743,509,20.09,10225.81
POL065410,PO014113,PRT0489,4070,127.7,519739.0
POL065411,PO008239,PRT0629,2544,145.63,370482.72
POL065412,PO019958,PRT0289,3411,125.1,426716.1
POL065413,PO008824,PRT0491,4173,106.46,444257.58
POL065414,PO019431,PRT0237,2512,6.55,16453.6
POL065415,PO019184,PRT0115,1099,106.9,117483.1
POL065416,PO007063,PRT0266,2996,50.64,151717.44
POL065417,PO003806,PRT0916,4586,141.48,648827.28
POL065418,PO003089,PRT0040,3695,38.76,143218.2
POL065419,PO017422,PRT0467,4261,217.6,927193.6
POL065420,PO015682,PRT0103,4422,25.17,111301.74
POL065421,PO014196,PRT0579,727,39.26,28542.02
POL065422,PO011698,PRT0669,4907,3.97,19480.79
POL065423,PO012021,PRT0834,1537,46.74,71839.38
POL065424,PO003401,PRT0009,2514,70.4,176985.6
POL065425,PO002812,PRT0010,3274,51.11,167334.14
POL065426,PO019343,PRT0866,1511,98.82,149317.02
POL065427,PO017284,PRT0847,3061,104.85,320945.85
POL065428,PO014453,PRT0507,4391,20.62,90542.42
POL065429,PO002872,PRT0837,2282,114.48,261243.36
POL065430,PO008824,PRT0036,1656,12.47,20650.32
POL065431,PO012581,PRT0937,1952,33.05,64513.6
POL065432,PO016671,PRT0120,132,60.43,7976.76
POL065433,PO011936,PRT0171,560,16.25,9100.0
POL065434,PO004768,PRT0283,4846,117.78,570761.88
POL065435,PO008610,PRT0001,4414,134.74,594742.36
POL065436,PO011813,PRT0440,4019,31.68,127321.92
POL065437,PO003796,PRT0161,1612,15.18,24470.16
POL065438,PO016268,PRT0072,4180,394.78,1650180.4
POL065439,PO003355,PRT0015,3965,41.59,164904.35
POL065440,PO011014,PRT0369,194,35.81,6947.14
POL065441,PO018857,PRT0658,3007,32.48,97667.36
POL065442,PO005545,PRT0421,3279,172.19,564611.01
POL065443,PO011942,PRT0044,4927,68.71,338534.17
POL065444,PO001785,PRT0998,879,55.29,48599.91
POL065445,PO009497,PRT0822,430,102.26,43971.8
POL065446,PO004538,PRT0179,1758,91.89,161542.62
POL065447,PO016612,PRT0528,4633,115.17,533582.61
POL065448,PO006869,PRT0557,4558,92.46,421432.68
POL065449,PO016996,PRT0742,2677,33.95,90884.15
POL065450,PO004449,PRT0646,1617,26.62,43044.54
POL065451,PO010653,PRT0487,640,19.74,12633.6
POL065452,PO004283,PRT0259,960,230.56,221337.6
POL065453,PO011399,PRT0968,2617,139.88,366065.96
POL065454,PO004293,PRT0548,3200,99.65,318880.0
POL065455,PO015209,PRT0051,2441,156.09,381015.69
POL065456,PO003043,PRT0104,3515,17.43,61266.45
POL065457,PO014886,PRT0887,2601,52.83,137410.83
POL065458,PO013079,PRT0960,4081,213.65,871905.65
POL065459,PO004990,PRT0054,1893,54.02,102259.86
POL065460,PO000496,PRT0287,2258,29.33,66227.14
POL065461,PO004346,PRT0260,2604,171.13,445622.52
POL065462,PO001304,PRT0609,1985,20.52,40732.2
POL065463,PO008678,PRT0529,276,40.76,11249.76
POL065464,PO016895,PRT0454,3632,203.47,739003.04
POL065465,PO009042,PRT0962,2797,95.9,268232.3
POL065466,PO010243,PRT0553,4220,290.4,1225488.0
POL065467,PO003272,PRT0315,3510,94.1,330291.0
POL065468,PO015623,PRT0858,4432,48.29,214021.28
POL065469,PO010084,PRT0932,1719,149.15,256388.85
POL065470,PO013644,PRT0606,2024,667.3,1350615.2
POL065471,PO016733,PRT0968,2247,139.88,314310.36
POL065472,PO018428,PRT0314,3992,63.49,253452.08
POL065473,PO018692,PRT0592,2920,98.03,286247.6
POL065474,PO017888,PRT0065,742,63.44,47072.48
POL065475,PO001809,PRT0493,3006,35.23,105901.38
POL065476,PO004139,PRT0014,3270,7.17,23445.9
POL065477,PO007486,PRT0447,1147,44.4,50926.8
POL065478,PO017832,PRT0054,4382,54.02,236715.64
POL065479,PO013462,PRT0845,3936,37.83,148898.88
POL065480,PO006663,PRT0241,2260,17.57,39708.2
POL065481,PO013139,PRT0461,4029,449.03,1809141.87
POL065482,PO016975,PRT0663,1626,32.26,52454.76
POL065483,PO000627,PRT0967,3691,55.98,206622.18
POL065484,PO016985,PRT0146,3577,249.03,890780.31
POL065485,PO012008,PRT0716,4286,80.05,343094.3
POL065486,PO014682,PRT0306,2181,36.37,79322.97
POL065487,PO002070,PRT0636,1338,8.81,11787.78
POL065488,PO018995,PRT0806,1440,25.86,37238.4
POL065489,PO014964,PRT0426,4617,98.98,456990.66
POL065490,PO003319,PRT0114,4957,900.12,4461894.84
POL065491,PO017810,PRT0591,748,35.07,26232.36
POL065492,PO002197,PRT0832,2138,40.52,86631.76
POL065493,PO019870,PRT0022,1414,132.32,187100.48
POL065494,PO015987,PRT0266,1543,50.64,78137.52
POL065495,PO011537,PRT0754,1448,76.93,111394.64
POL065496,PO016713,PRT0130,4879,87.96,429156.84
POL065497,PO016211,PRT0520,1530,60.41,92427.3
POL065498,PO014330,PRT0223,368,177.05,65154.4
POL065499,PO001457,PRT0786,1902,314.14,597494.28
POL065500,PO011489,PRT0092,4539,71.87,326217.93
POL065501,PO011740,PRT0641,1054,25.31,26676.74
POL065502,PO015974,PRT0689,2705,276.23,747202.15
POL065503,PO001275,PRT0309,4805,51.3,246496.5
POL065504,PO016708,PRT0801,1749,70.15,122692.35
POL065505,PO000994,PRT0455,4630,21.67,100332.1
POL065506,PO014921,PRT0683,2225,21.77,48438.25
POL065507,PO003567,PRT0065,4166,63.44,264291.04
POL065508,PO007556,PRT0586,3550,40.39,143384.5
POL065509,PO012091,PRT0505,2151,57.18,122994.18
POL065510,PO007273,PRT0585,4605,110.61,509359.05
POL065511,PO018611,PRT0193,4140,156.16,646502.4
POL065512,PO010010,PRT0711,3028,39.21,118727.88
POL065513,PO012424,PRT0391,1122,16.14,18109.08
POL065514,PO007176,PRT0313,3395,64.09,217585.55
POL065515,PO010200,PRT0360,1051,17.09,17961.59
POL065516,PO015302,PRT0198,872,121.43,105886.96
POL065517,PO012996,PRT0317,2011,57.14,114908.54
POL065518,PO003969,PRT0587,3352,49.02,164315.04
POL065519,PO000033,PRT0175,1208,41.32,49914.56
POL065520,PO013849,PRT0847,3928,104.85,411850.8
POL065521,PO005959,PRT0453,3338,15.05,50236.9
POL065522,PO013147,PRT0667,912,27.0,24624.0
POL065523,PO002399,PRT0289,3584,125.1,448358.4
POL065524,PO001913,PRT0420,178,126.84,22577.52
POL065525,PO003350,PRT0723,451,11.26,5078.26
POL065526,PO005575,PRT0900,2067,76.54,158208.18
POL065527,PO011704,PRT0597,1349,98.05,132269.45
POL065528,PO017233,PRT0304,3094,53.96,166952.24
POL065529,PO006733,PRT0891,1197,63.84,76416.48
POL065530,PO015234,PRT0207,2002,50.0,100100.0
POL065531,PO019092,PRT0749,4614,20.3,93664.2
POL065532,PO014573,PRT0723,3614,11.26,40693.64
POL065533,PO003531,PRT0930,660,31.42,20737.2
POL065534,PO012606,PRT0118,2594,37.36,96911.84
POL065535,PO001072,PRT0157,3205,147.32,472160.6
POL065536,PO013670,PRT0195,3777,186.98,706223.46
POL065537,PO012921,PRT0508,599,16.59,9937.41
POL065538,PO013328,PRT0637,3786,258.97,980460.42
POL065539,PO019023,PRT0482,4795,58.75,281706.25
POL065540,PO000834,PRT0854,4819,85.73,413132.87
POL065541,PO014146,PRT0297,3287,142.46,468266.02
POL065542,PO004182,PRT0687,2138,54.74,117034.12
POL065543,PO002711,PRT0742,911,33.95,30928.45
POL065544,PO013081,PRT0463,4974,18.92,94108.08
POL065545,PO005050,PRT0006,1652,104.65,172881.8
POL065546,PO010570,PRT0498,1306,28.44,37142.64
POL065547,PO015979,PRT0955,639,142.97,91357.83
POL065548,PO006247,PRT0829,4210,23.66,99608.6
POL065549,PO009006,PRT0170,2849,18.12,51623.88
POL065550,PO011592,PRT0974,2433,19.65,47808.45
POL065551,PO010106,PRT0557,211,92.46,19509.06
POL065552,PO006081,PRT0646,601,26.62,15998.62
POL065553,PO016219,PRT0336,3937,29.44,115905.28
POL065554,PO004675,PRT0632,4273,390.84,1670059.32
POL065555,PO001476,PRT0638,820,100.04,82032.8
POL065556,PO006700,PRT0730,1126,17.77,20009.02
POL065557,PO012225,PRT0370,3732,69.76,260344.32
POL065558,PO006692,PRT0620,4819,179.2,863564.8
POL065559,PO006545,PRT0791,1854,46.7,86581.8
POL065560,PO013731,PRT0139,2012,63.49,127741.88
POL065561,PO018386,PRT0951,868,94.44,81973.92
POL065562,PO010607,PRT0240,4311,255.14,1099908.54
POL065563,PO006820,PRT0160,433,55.99,24243.67
POL065564,PO015368,PRT0851,4626,20.12,93075.12
POL065565,PO005449,PRT0507,3482,20.62,71798.84
POL065566,PO007588,PRT0890,3086,325.9,1005727.4
POL065567,PO008041,PRT0658,1807,32.48,58691.36
POL065568,PO000308,PRT0117,4433,32.21,142786.93
POL065569,PO018889,PRT0627,4521,15.0,67815.0
POL065570,PO004615,PRT0413,3264,9.71,31693.44
POL065571,PO004349,PRT0810,1003,16.19,16238.57
POL065572,PO014296,PRT0579,1655,39.26,64975.3
POL065573,PO014031,PRT0689,2768,276.23,764604.64
POL065574,PO018933,PRT0895,337,338.5,114074.5
POL065575,PO013754,PRT0629,2573,145.63,374705.99
POL065576,PO014608,PRT0930,677,31.42,21271.34
POL065577,PO018056,PRT0545,3186,4.58,14591.88
POL065578,PO003849,PRT0238,1197,38.44,46012.68
POL065579,PO008233,PRT0857,4443,17.02,75619.86
POL065580,PO004749,PRT0661,2750,20.93,57557.5
POL065581,PO013109,PRT0588,1521,16.78,25522.38
POL065582,PO003920,PRT0687,3855,54.74,211022.7
POL065583,PO008890,PRT0297,165,142.46,23505.9
POL065584,PO010997,PRT0258,2277,80.64,183617.28
POL065585,PO003049,PRT0468,3995,60.7,242496.5
POL065586,PO016367,PRT0135,910,39.07,35553.7
POL065587,PO013321,PRT0624,4328,97.16,420508.48
POL065588,PO003332,PRT0004,2779,111.99,311220.21
POL065589,PO003673,PRT0234,4608,19.66,90593.28
POL065590,PO014318,PRT0306,2377,36.37,86451.49
POL065591,PO002464,PRT0938,535,273.59,146370.65
POL065592,PO016219,PRT0183,3943,44.19,174241.17
POL065593,PO010562,PRT0785,261,51.82,13525.02
POL065594,PO017074,PRT0151,3549,141.33,501580.17
POL065595,PO004161,PRT0654,4148,58.1,240998.8
POL065596,PO003478,PRT0359,620,42.87,26579.4
POL065597,PO005480,PRT0741,3439,17.55,60354.45
POL065598,PO016287,PRT0506,277,92.45,25608.65
POL065599,PO019074,PRT0250,4664,45.79,213564.56
POL065600,PO019865,PRT0362,4345,272.27,1183013.15
POL065601,PO010047,PRT0481,4510,29.89,134803.9
POL065602,PO013772,PRT0117,1409,32.21,45383.89
POL065603,PO008915,PRT0857,4954,17.02,84317.08
POL065604,PO007529,PRT0349,1443,18.64,26897.52
POL065605,PO001534,PRT0040,4186,38.76,162249.36
POL065606,PO019658,PRT0211,3349,154.17,516315.33
POL065607,PO014992,PRT0730,1600,17.77,28432.0
POL065608,PO008768,PRT0795,3321,13.95,46327.95
POL065609,PO003398,PRT0159,1444,26.82,38728.08
POL065610,PO010092,PRT0073,4592,32.18,147770.56
POL065611,PO016071,PRT0222,2858,30.53,87254.74
POL065612,PO009920,PRT0759,4039,42.95,173475.05
POL065613,PO001260,PRT0402,1008,20.5,20664.0
POL065614,PO013768,PRT0606,4566,667.3,3046891.8
POL065615,PO007852,PRT0096,4038,31.05,125379.9
POL065616,PO009975,PRT0176,4828,156.22,754230.16
POL065617,PO018925,PRT0128,1654,21.05,34816.7
POL065618,PO014068,PRT0402,1188,20.5,24354.0
POL065619,PO014789,PRT0444,4046,30.84,124778.64
POL065620,PO016367,PRT0642,825,125.87,103842.75
POL065621,PO006364,PRT0729,1187,21.5,25520.5
POL065622,PO005028,PRT0368,616,33.45,20605.2
POL065623,PO011288,PRT0955,3929,142.97,561729.13
POL065624,PO010380,PRT0324,2790,176.6,492714.0
POL065625,PO009274,PRT0891,3215,63.84,205245.6
POL065626,PO010644,PRT0510,2741,17.03,46679.23
POL065627,PO015237,PRT0941,3982,11.89,47345.98
POL065628,PO001300,PRT0054,2373,54.02,128189.46
POL065629,PO016984,PRT0360,1477,17.09,25241.93
POL065630,PO010217,PRT0388,163,148.55,24213.65
POL065631,PO013268,PRT0885,2642,57.14,150963.88
POL065632,PO011716,PRT0077,3389,35.5,120309.5
POL065633,PO013188,PRT0812,2817,23.29,65607.93
POL065634,PO000948,PRT0488,179,47.16,8441.64
POL065635,PO008555,PRT0570,4885,25.0,122125.0
POL065636,PO002161,PRT0291,4781,28.04,134059.24
POL065637,PO007606,PRT0859,1379,86.95,119904.05
POL065638,PO010189,PRT0258,4475,80.64,360864.0
POL065639,PO017459,PRT0789,2252,119.77,269722.04
POL065640,PO017343,PRT0006,77,104.65,8058.05
POL065641,PO000330,PRT0004,3931,111.99,440232.69
POL065642,PO018817,PRT0443,1243,12.82,15935.26
POL065643,PO010202,PRT0333,448,35.19,15765.12
POL065644,PO000461,PRT0629,2154,145.63,313687.02
POL065645,PO012662,PRT0272,4771,36.83,175715.93
POL065646,PO010201,PRT0374,2020,71.34,144106.8
POL065647,PO008522,PRT0277,549,157.88,86676.12
POL065648,PO003642,PRT0297,4478,142.46,637935.88
POL065649,PO015796,PRT0610,4418,109.6,484212.8
POL065650,PO015473,PRT0045,3338,33.64,112290.32
POL065651,PO014236,PRT0357,2741,32.63,89438.83
POL065652,PO005491,PRT0993,4547,27.17,123541.99
POL065653,PO010564,PRT0178,3847,105.94,407551.18
POL065654,PO005324,PRT0488,4634,47.16,218539.44
POL065655,PO007173,PRT0156,2771,85.93,238112.03
POL065656,PO015455,PRT0775,643,54.46,35017.78
POL065657,PO011469,PRT0207,669,50.0,33450.0
POL065658,PO010443,PRT0005,2206,27.46,60576.76
POL065659,PO017809,PRT0069,3664,44.23,162058.72
POL065660,PO007268,PRT0596,1703,22.02,37500.06
POL065661,PO002924,PRT0903,1111,160.63,178459.93
POL065662,PO003982,PRT0005,4813,27.46,132164.98
POL065663,PO001838,PRT0816,1701,10.09,17163.09
POL065664,PO000746,PRT0262,2674,31.58,84444.92
POL065665,PO004792,PRT0987,73,110.25,8048.25
POL065666,PO018299,PRT0411,702,225.42,158244.84
POL065667,PO010458,PRT0155,2645,208.43,551297.35
POL065668,PO014658,PRT0541,2586,64.62,167107.32
POL065669,PO013192,PRT0353,663,65.77,43605.51
POL065670,PO003735,PRT0891,78,63.84,4979.52
POL065671,PO011265,PRT0175,3257,41.32,134579.24
POL065672,PO012423,PRT0922,4369,14.57,63656.33
POL065673,PO004639,PRT0399,1767,30.22,53398.74
POL065674,PO014930,PRT0202,3638,190.65,693584.7
POL065675,PO001269,PRT0267,2244,360.71,809433.24
POL065676,PO001046,PRT0623,1443,149.25,215367.75
POL065677,PO012790,PRT0953,3233,43.83,141702.39
POL065678,PO005957,PRT0063,675,13.67,9227.25
POL065679,PO006393,PRT0827,2767,421.68,1166788.56
POL065680,PO001228,PRT0495,2110,112.0,236320.0
POL065681,PO011866,PRT0563,2761,147.16,406308.76
POL065682,PO009915,PRT0333,2120,35.19,74602.8
POL065683,PO011152,PRT0983,2270,15.28,34685.6
POL065684,PO017710,PRT0703,4251,18.85,80131.35
POL065685,PO003851,PRT0570,2667,25.0,66675.0
POL065686,PO004501,PRT0273,1389,83.98,116648.22
POL065687,PO005337,PRT0439,3818,18.94,72312.92
POL065688,PO003611,PRT0150,3604,155.31,559737.24
POL065689,PO000955,PRT0963,1904,79.32,151025.28
POL065690,PO013681,PRT0880,4954,85.69,424508.26
POL065691,PO004881,PRT0680,799,91.58,73172.42
POL065692,PO014609,PRT0248,829,19.64,16281.56
POL065693,PO019315,PRT0909,1153,218.96,252460.88
POL065694,PO006036,PRT0694,751,54.2,40704.2
POL065695,PO011086,PRT0874,1892,18.45,34907.4
POL065696,PO017870,PRT0241,441,17.57,7748.37
POL065697,PO016887,PRT0706,2571,241.39,620613.69
POL065698,PO007513,PRT0089,4344,46.75,203082.0
POL065699,PO000900,PRT0945,591,145.08,85742.28
POL065700,PO000015,PRT0843,2840,13.49,38311.6
POL065701,PO004267,PRT0722,4436,8.43,37395.48
POL065702,PO003487,PRT0483,2113,9.16,19355.08
POL065703,PO001327,PRT0146,2933,249.03,730404.99
POL065704,PO003022,PRT0375,2648,782.29,2071503.92
POL065705,PO008200,PRT0933,3511,10.4,36514.4
POL065706,PO002899,PRT0355,1050,32.62,34251.0
POL065707,PO019024,PRT0024,1217,10.59,12888.03
POL065708,PO009861,PRT0678,1780,278.12,495053.6
POL065709,PO006775,PRT0196,3937,132.28,520786.36
POL065710,PO011054,PRT0035,3861,220.25,850385.25
POL065711,PO001626,PRT0449,561,21.95,12313.95
POL065712,PO019425,PRT0432,3133,6.48,20301.84
POL065713,PO002265,PRT0760,1241,193.04,239562.64
POL065714,PO004626,PRT0973,2011,64.88,130473.68
POL065715,PO015133,PRT0042,2236,37.98,84923.28
POL065716,PO006102,PRT0210,1234,3090.41,3813565.94
POL065717,PO017497,PRT0517,1400,49.44,69216.0
POL065718,PO015649,PRT0733,2080,131.02,272521.6
POL065719,PO008409,PRT0043,348,30.19,10506.12
POL065720,PO010718,PRT0534,2608,38.11,99390.88
POL065721,PO007688,PRT0054,1255,54.02,67795.1
POL065722,PO006087,PRT0300,595,54.8,32606.0
POL065723,PO013598,PRT0552,4042,29.24,118188.08
POL065724,PO018260,PRT0398,1118,429.3,479957.4
POL065725,PO009652,PRT0613,657,41.43,27219.51
POL065726,PO006421,PRT0432,2623,6.48,16997.04
POL065727,PO005457,PRT0414,533,375.51,200146.83
POL065728,PO010792,PRT0159,4580,26.82,122835.6
POL065729,PO008718,PRT0217,2792,17.85,49837.2
POL065730,PO015828,PRT0601,4941,202.74,1001738.34
POL065731,PO016104,PRT0477,607,52.52,31879.64
POL065732,PO012304,PRT0679,763,70.0,53410.0
POL065733,PO016618,PRT0370,1192,69.76,83153.92
POL065734,PO015706,PRT0167,739,285.82,211220.98
POL065735,PO005646,PRT0403,1053,33.25,35012.25
POL065736,PO019941,PRT0091,1736,35.79,62131.44
POL065737,PO005730,PRT0695,1478,53.22,78659.16
POL065738,PO013032,PRT0407,4707,65.56,308590.92
POL065739,PO017887,PRT0271,1176,104.9,123362.4
POL065740,PO006467,PRT0384,2613,102.3,267309.9
POL065741,PO009051,PRT0451,3897,31.5,122755.5
POL065742,PO003582,PRT0659,2438,38.8,94594.4
POL065743,PO018001,PRT0626,3215,93.08,299252.2
POL065744,PO002860,PRT0081,4031,27.78,111981.18
POL065745,PO008394,PRT0493,2219,35.23,78175.37
POL065746,PO013028,PRT0413,2916,9.71,28314.36
POL065747,PO014792,PRT0102,2749,114.57,314952.93
POL065748,PO018696,PRT0394,3864,390.73,1509780.72
POL065749,PO015139,PRT0244,2020,66.19,133703.8
POL065750,PO013271,PRT0649,1348,27.53,37110.44
POL065751,PO019562,PRT0770,2785,662.93,1846260.05
POL065752,PO017386,PRT0973,3662,64.88,237590.56
POL065753,PO003248,PRT0152,1895,88.61,167915.95
POL065754,PO001215,PRT0490,4446,67.04,298059.84
POL065755,PO018017,PRT0909,349,218.96,76417.04
POL065756,PO017863,PRT0856,282,20.98,5916.36
POL065757,PO017575,PRT0014,3487,7.17,25001.79
POL065758,PO013736,PRT0096,4577,31.05,142115.85
POL065759,PO018024,PRT0239,3563,19.5,69478.5
POL065760,PO011502,PRT0993,928,27.17,25213.76
POL065761,PO013753,PRT0655,225,595.4,133965.0
POL065762,PO016760,PRT0305,1368,93.52,127935.36
POL065763,PO009749,PRT0702,1109,76.65,85004.85
POL065764,PO018397,PRT0614,1757,57.7,101378.9
POL065765,PO012640,PRT0420,1847,126.84,234273.48
POL065766,PO014783,PRT0725,3602,37.97,136767.94
POL065767,PO018540,PRT0785,1439,51.82,74568.98
POL065768,PO013318,PRT0674,3828,24.6,94168.8
POL065769,PO007264,PRT0452,4164,352.81,1469100.84
POL065770,PO010024,PRT0081,4988,27.78,138566.64
POL065771,PO010596,PRT0879,1141,85.48,97532.68
POL065772,PO002731,PRT0938,3822,273.59,1045660.98
POL065773,PO001352,PRT0195,2998,186.98,560566.04
POL065774,PO008764,PRT0663,2090,32.26,67423.4
POL065775,PO011446,PRT0080,3849,6.75,25980.75
POL065776,PO006907,PRT0876,948,139.16,131923.68
POL065777,PO016665,PRT0112,719,32.42,23309.98
POL065778,PO015548,PRT0378,365,38.35,13997.75
POL065779,PO009883,PRT0964,4123,58.39,240741.97
POL065780,PO008576,PRT0587,3353,49.02,164364.06
POL065781,PO015142,PRT0982,2704,46.54,125844.16
POL065782,PO004554,PRT0512,2484,133.53,331688.52
POL065783,PO004831,PRT0112,2467,32.42,79980.14
POL065784,PO013335,PRT0780,1341,54.41,72963.81
POL065785,PO012830,PRT0837,2075,114.48,237546.0
POL065786,PO006981,PRT0225,3668,95.7,351027.6
POL065787,PO001891,PRT0938,3104,273.59,849223.36
POL065788,PO009863,PRT0643,890,26.91,23949.9
POL065789,PO012431,PRT0335,195,72.25,14088.75
POL065790,PO017531,PRT0366,3378,24.02,81139.56
POL065791,PO019523,PRT0791,1490,46.7,69583.0
POL065792,PO018248,PRT0145,665,200.08,133053.2
POL065793,PO019654,PRT0615,1948,234.3,456416.4
POL065794,PO006455,PRT0821,2726,109.45,298360.7
POL065795,PO009345,PRT0541,4510,64.62,291436.2
POL065796,PO018794,PRT0881,627,250.02,156762.54
POL065797,PO009859,PRT0803,3896,130.33,507765.68
POL065798,PO003500,PRT0285,4978,828.55,4124521.9
POL065799,PO007973,PRT0816,3210,10.09,32388.9
POL065800,PO003801,PRT0132,1283,34.98,44879.34
POL065801,PO011718,PRT0363,317,30.36,9624.12
POL065802,PO003813,PRT0957,4611,104.18,480373.98
POL065803,PO003753,PRT0890,1786,325.9,582057.4
POL065804,PO018074,PRT0030,4669,26.22,122421.18
POL065805,PO008758,PRT0998,3939,55.29,217787.31
POL065806,PO017287,PRT0983,3840,15.28,58675.2
POL065807,PO001390,PRT0568,2608,14.78,38546.24
POL065808,PO017869,PRT0856,2611,20.98,54778.78
POL065809,PO010880,PRT0477,2106,52.52,110607.12
POL065810,PO001288,PRT0327,2737,393.83,1077912.71
POL065811,PO000708,PRT0670,1273,79.3,100948.9
POL065812,PO009001,PRT0764,2129,30.67,65296.43
POL065813,PO001571,PRT0508,656,16.59,10883.04
POL065814,PO012134,PRT0289,3229,125.1,403947.9
POL065815,PO013122,PRT0663,3919,32.26,126426.94
POL065816,PO007898,PRT0476,3770,106.12,400072.4
POL065817,PO009610,PRT0702,2962,76.65,227037.3
POL065818,PO019249,PRT0770,3773,662.93,2501234.89
POL065819,PO010719,PRT0261,952,15.78,15022.56
POL065820,PO009011,PRT0623,1320,149.25,197010.0
POL065821,PO003823,PRT0175,315,41.32,13015.8
POL065822,PO013400,PRT0477,149,52.52,7825.48
POL065823,PO012859,PRT0585,2908,110.61,321653.88
POL065824,PO002094,PRT0322,3503,53.31,186744.93
POL065825,PO019197,PRT0348,4616,10.74,49575.84
POL065826,PO009693,PRT0691,3106,24.81,77059.86
POL065827,PO019802,PRT0381,2184,56.41,123199.44
POL065828,PO011661,PRT0125,2826,212.73,601174.98
POL065829,PO002920,PRT0353,3590,65.77,236114.3
POL065830,PO016023,PRT0783,2735,44.89,122774.15
POL065831,PO019452,PRT0552,4752,29.24,138948.48
POL065832,PO004451,PRT0129,1768,35.86,63400.48
POL065833,PO017782,PRT0656,4511,34.72,156621.92
POL065834,PO019869,PRT0259,857,230.56,197589.92
POL065835,PO001894,PRT0388,2154,148.55,319976.7
POL065836,PO003976,PRT0007,469,455.2,213488.8
POL065837,PO000194,PRT0204,4270,220.71,942431.7
POL065838,PO003268,PRT0830,4815,101.41,488289.15
POL065839,PO001819,PRT0579,2758,39.26,108279.08
POL065840,PO016523,PRT0376,4150,17.92,74368.0
POL065841,PO007879,PRT0451,91,31.5,2866.5
POL065842,PO007997,PRT0293,2496,20.67,51592.32
POL065843,PO017217,PRT0791,3404,46.7,158966.8
POL065844,PO013022,PRT0250,743,45.79,34021.97
POL065845,PO006778,PRT0826,3942,105.92,417536.64
POL065846,PO014581,PRT0650,1603,57.8,92653.4
POL065847,PO009210,PRT1000,4622,162.55,751306.1
POL065848,PO013622,PRT0433,3574,119.71,427843.54
POL065849,PO006443,PRT0834,3318,46.74,155083.32
POL065850,PO013307,PRT0922,3975,14.57,57915.75
POL065851,PO006738,PRT0620,2544,179.2,455884.8
POL065852,PO004255,PRT0669,2563,3.97,10175.11
POL065853,PO019903,PRT0819,4361,35.37,154248.57
POL065854,PO012100,PRT0071,4197,44.22,185591.34
POL065855,PO015998,PRT0505,4466,57.18,255365.88
POL065856,PO015372,PRT0386,833,162.4,135279.2
POL065857,PO008424,PRT0559,618,45.4,28057.2
POL065858,PO014575,PRT0307,786,92.03,72335.58
POL065859,PO004637,PRT0643,216,26.91,5812.56
POL065860,PO005718,PRT0799,1315,128.94,169556.1
POL065861,PO008802,PRT0033,2803,32.76,91826.28
POL065862,PO017865,PRT0052,4064,114.32,464596.48
POL065863,PO011509,PRT0309,848,51.3,43502.4
POL065864,PO014607,PRT0121,1312,62.35,81803.2
POL065865,PO009746,PRT0554,2789,40.59,113205.51
POL065866,PO006881,PRT0133,4745,14.16,67189.2
POL065867,PO008941,PRT0227,3830,34.86,133513.8
POL065868,PO010401,PRT0078,2866,26.07,74716.62
POL065869,PO015596,PRT0823,2510,807.61,2027101.1
POL065870,PO000958,PRT0345,2538,68.92,174918.96
POL065871,PO003863,PRT0550,1241,20.43,25353.63
POL065872,PO019277,PRT0735,931,75.44,70234.64
POL065873,PO017326,PRT0323,4717,17.21,81179.57
POL065874,PO010242,PRT0778,3671,27.17,99741.07
POL065875,PO018561,PRT0878,2426,39.61,96093.86
POL065876,PO016684,PRT0682,1274,13.42,17097.08
POL065877,PO002383,PRT0298,1640,42.34,69437.6
POL065878,PO017616,PRT0683,3467,21.77,75476.59
POL065879,PO011682,PRT0766,4216,58.76,247732.16
POL065880,PO001642,PRT0685,4797,12.46,59770.62
POL065881,PO000347,PRT0660,1930,29.5,56935.0
POL065882,PO012772,PRT0799,2398,128.94,309198.12
POL065883,PO005270,PRT0955,1903,142.97,272071.91
POL065884,PO002749,PRT0931,4720,21.24,100252.8
POL065885,PO004863,PRT0209,72,50.0,3600.0
POL065886,PO008509,PRT0443,920,12.82,11794.4
POL065887,PO015376,PRT0064,4489,44.79,201062.31
POL065888,PO008269,PRT0070,4638,19.76,91646.88
POL065889,PO011274,PRT0674,4616,24.6,113553.6
POL065890,PO015410,PRT0988,2040,166.05,338742.0
POL065891,PO013583,PRT0839,1377,72.78,100218.06
POL065892,PO016975,PRT0213,1163,71.04,82619.52
POL065893,PO009190,PRT0524,245,209.21,51256.45
POL065894,PO003525,PRT0810,3110,16.19,50350.9
POL065895,PO017097,PRT0523,3187,19.49,62114.63
POL065896,PO007210,PRT0927,1253,21.18,26538.54
POL065897,PO000800,PRT0395,312,292.48,91253.76
POL065898,PO000370,PRT0127,4796,48.34,231838.64
POL065899,PO011388,PRT0256,4902,22.48,110196.96
POL065900,PO005838,PRT0524,1916,209.21,400846.36
POL065901,PO013658,PRT0293,4671,20.67,96549.57
POL065902,PO003544,PRT0577,1597,180.24,287843.28
POL065903,PO002081,PRT0432,254,6.48,1645.92
POL065904,PO005151,PRT0740,2487,345.62,859556.94
POL065905,PO017474,PRT0857,4083,17.02,69492.66
